UNIQUE_READS_PERCENT, POLICY, READ_WRITES, CACHE_SIZE, RAM_SIZE, HIT, MISS, RATIO,TIME ns
10.0,FIFO, 2001,100,1000,900 ,100, 0.9,12.024164199829102
10.0,LRU, 2001,100,1000,900 ,100, 0.9,12.737512588500977
10.0,LFU, 2001,100,1000,900 ,100, 0.9,7.113218307495117
10.0,FIFO, 2001,100,1000,900 ,100, 0.9,9.531974792480469
10.0,LRU, 2001,100,1000,900 ,100, 0.9,11.415481567382812
10.0,LFU, 2001,100,1000,900 ,100, 0.9,8.832931518554688
10.0,FIFO, 2001,100,1000,900 ,100, 0.9,6.584405899047852
20.0,LRU, 2001,10,1000,50 ,950, 0.05,11.285781860351562
20.0,LFU, 2001,10,1000,54 ,946, 0.054,11.951923370361328
20.0,FIFO, 2001,10,1000,53 ,947, 0.053,10.800838470458984
20.0,LRU, 2001,10,1000,45 ,955, 0.045,11.54637336730957
20.0,LFU, 2001,10,1000,52 ,948, 0.052,12.325286865234375
20.0,FIFO, 2001,10,1000,46 ,954, 0.046,11.405706405639648
20.0,LRU, 2001,10,1000,41 ,959, 0.041,14.659643173217773
20.0,LFU, 2001,10,1000,42 ,958, 0.042,11.873722076416016
20.0,FIFO, 2001,10,1000,41 ,959, 0.041,11.114120483398438
20.0,LRU, 2001,10,1000,41 ,959, 0.041,11.309623718261719
20.0,LFU, 2001,10,1000,46 ,954, 0.046,11.641740798950195
20.0,FIFO, 2001,10,1000,40 ,960, 0.04,10.978221893310547
20.0,LRU, 2001,10,1000,54 ,946, 0.054,11.13271713256836
20.0,LFU, 2001,10,1000,34 ,966, 0.034,11.945724487304688
20.0,FIFO, 2001,10,1000,51 ,949, 0.051,10.813474655151367
20.0,LRU, 2001,10,1000,55 ,945, 0.055,11.253118515014648
20.0,LFU, 2001,10,1000,50 ,950, 0.05,11.589765548706055
20.0,FIFO, 2001,10,1000,55 ,945, 0.055,10.967254638671875
20.0,LRU, 2001,10,1000,53 ,947, 0.053,11.116981506347656
20.0,LFU, 2001,10,1000,51 ,949, 0.051,11.76142692565918
20.0,FIFO, 2001,10,1000,51 ,949, 0.051,10.854244232177734
20.0,LRU, 2001,10,1000,50 ,950, 0.05,11.28697395324707
20.0,LFU, 2001,10,1000,52 ,948, 0.052,11.661052703857422
20.0,FIFO, 2001,10,1000,51 ,949, 0.051,10.76507568359375
20.0,LRU, 2001,10,1000,51 ,949, 0.051,11.387348175048828
20.0,LFU, 2001,10,1000,58 ,942, 0.058,11.748313903808594
20.0,FIFO, 2001,10,1000,52 ,948, 0.052,10.71619987487793
20.0,LRU, 2001,20,1000,92 ,908, 0.092,13.194799423217773
20.0,LFU, 2001,20,1000,82 ,918, 0.082,14.358997344970703
20.0,FIFO, 2001,20,1000,95 ,905, 0.095,13.820171356201172
20.0,LRU, 2001,20,1000,93 ,907, 0.093,15.800714492797852
20.0,LFU, 2001,20,1000,115 ,885, 0.115,16.083717346191406
20.0,FIFO, 2001,20,1000,90 ,910, 0.09,13.387918472290039
20.0,LRU, 2001,20,1000,94 ,906, 0.094,15.524625778198242
20.0,LFU, 2001,20,1000,101 ,899, 0.101,20.68042755126953
20.0,FIFO, 2001,20,1000,91 ,909, 0.091,14.201641082763672
20.0,LRU, 2001,20,1000,105 ,895, 0.105,14.827251434326172
20.0,LFU, 2001,20,1000,83 ,917, 0.083,22.74465560913086
20.0,FIFO, 2001,20,1000,102 ,898, 0.102,38.918495178222656
20.0,LRU, 2001,20,1000,91 ,909, 0.091,21.38543128967285
20.0,LFU, 2001,20,1000,121 ,879, 0.121,22.871732711791992
20.0,FIFO, 2001,20,1000,96 ,904, 0.096,31.818151473999023
20.0,LRU, 2001,20,1000,121 ,879, 0.121,27.685880661010742
20.0,LFU, 2001,20,1000,122 ,878, 0.122,16.512155532836914
20.0,FIFO, 2001,20,1000,118 ,882, 0.118,13.676166534423828
20.0,LRU, 2001,20,1000,85 ,915, 0.085,15.195608139038086
20.0,LFU, 2001,20,1000,93 ,907, 0.093,15.043973922729492
20.0,FIFO, 2001,20,1000,85 ,915, 0.085,13.324975967407227
20.0,LRU, 2001,20,1000,91 ,909, 0.091,14.447212219238281
20.0,LFU, 2001,20,1000,106 ,894, 0.106,14.613628387451172
20.0,FIFO, 2001,20,1000,91 ,909, 0.091,12.386083602905273
20.0,LRU, 2001,20,1000,105 ,895, 0.105,13.417959213256836
20.0,LFU, 2001,20,1000,111 ,889, 0.111,13.604879379272461
20.0,FIFO, 2001,20,1000,104 ,896, 0.104,12.208700180053711
20.0,LRU, 2001,30,1000,131 ,869, 0.131,15.110015869140625
20.0,LFU, 2001,30,1000,138 ,862, 0.138,14.993667602539062
20.0,FIFO, 2001,30,1000,128 ,872, 0.128,13.489246368408203
20.0,LRU, 2001,30,1000,120 ,880, 0.12,15.361309051513672
20.0,LFU, 2001,30,1000,130 ,870, 0.13,15.440940856933594
20.0,FIFO, 2001,30,1000,128 ,872, 0.128,13.427257537841797
